Soil Moisture,Temperature,Soil Humidity,Status
25,8,49.0,1
84,18,66.0,0
75,13,65.0,0
8,4,42.0,0
49,33,49.0,0
43,45,47.0,0
79,26,57.0,0
39,13,38.0,1
12,42,65.0,1
12,38,32.0,1
3,45,57.0,0
68,11,62.0,1
78,8,66.0,1
78,4,51.0,1
32,4,36.0,1
16,20,48.0,0
33,31,62.0,0
59,3,23.0,1
77,21,31.0,1
60,20,39.0,1
22,44,46.0,1
58,12,67.0,1
66,35,59.0,0
71,16,35.0,0
36,35,45.0,1
5,25,52.0,1
45,5,46.0,0
41,39,29.0,0
71,28,37.0,0
57,15,35.0,0
57,22,56.0,1
52,27,49.0,0
87,41,56.0,1
21,15,41.0,0
68,37,42.0,0
78,34,35.0,0
67,7,23.0,1
24,39,56.0,0
28,0,63.0,1
56,10,34.0,0
41,42,58.0,0
52,39,63.0,0
40,42,46.0,1
19,18,67.0,1
66,25,53.0,1
57,28,55.0,0
25,25,37.0,0
80,39,56.0,1
9,34,50.0,0
5,18,62.0,0
5,24,68.0,0
23,29,58.0,0
86,44,51.0,0
73,7,47.0,1
89,37,52.0,1
7,42,52.0,0
67,11,22.0,1
55,26,47.0,0
37,31,48.0,0
34,9,31.0,0
15,5,50.0,1
73,5,34.0,0
14,45,27.0,0
6,27,21.0,0
37,37,48.0,0
73,45,62.0,1
39,3,40.0,1
73,16,33.0,1
77,13,67.0,1
40,40,24.0,0
60,29,50.0,0
63,8,41.0,1
46,6,37.0,0
4,24,39.0,0
10,35,23.0,0
65,21,36.0,0
11,0,39.0,1
20,36,26.0,1
41,42,45.0,1
48,5,32.0,0
63,41,64.0,0
87,20,47.0,1
47,17,29.0,0
14,11,41.0,1
63,14,43.0,0
63,16,36.0,0
33,7,21.0,0
62,24,29.0,1
79,44,49.0,1
77,30,28.0,1
69,23,25.0,1
15,13,34.0,1
27,0,61.0,1
5,33,26.0,1
25,21,38.0,0
9,17,57.0,0
26,5,25.0,1
61,24,69.0,0
65,32,65.0,0
73,2,27.0,1
46,8,46.0,1
12,42,68.0,1
19,16,45.0,1
89,35,40.0,1
7,36,49.0,0
39,39,66.0,0
20,44,53.0,0
58,19,59.0,0
5,41,34.0,0
15,6,49.0,0
35,8,63.0,1
57,16,43.0,0
58,30,23.0,0
76,3,44.0,1
3,2,52.0,0
42,0,29.0,1
47,19,25.0,1
4,16,57.0,0
78,19,58.0,1
35,31,58.0,0
53,36,70.0,0
6,25,41.0,0
63,17,35.0,0
86,31,49.0,1
51,23,27.0,1
69,4,54.0,1
27,6,20.0,0
59,29,60.0,0
66,9,60.0,1
75,26,69.0,1
63,23,49.0,0
46,33,20.0,1
73,6,43.0,1
79,19,62.0,1
20,21,50.0,0
16,38,60.0,0
18,41,22.0,0
55,4,40.0,1
89,17,53.0,1
72,0,36.0,1
58,25,23.0,0
19,20,39.0,0
4,39,60.0,0
71,12,37.0,0
81,17,22.0,1
75,11,37.0,1
32,14,23.0,1
9,27,38.0,0
15,13,45.0,0
60,43,56.0,0
36,23,34.0,0
69,34,65.0,1
8,8,48.0,1
89,39,37.0,0
43,44,35.0,0
79,28,47.0,0
31,33,35.0,0
39,21,65.0,1
81,35,37.0,1
49,0,44.0,1
72,25,69.0,0
61,29,52.0,0
87,39,64.0,0
12,28,25.0,1
35,39,30.0,0
62,1,31.0,1
6,29,53.0,1
21,33,60.0,0
87,16,42.0,0
10,10,37.0,0
60,24,55.0,1
83,44,56.0,0
59,15,49.0,1
28,38,49.0,0
51,24,29.0,1
68,32,50.0,1
70,7,46.0,1
68,43,38.0,1
21,9,37.0,1
54,30,55.0,0
25,1,62.0,1
52,23,45.0,0
81,13,25.0,1
42,36,56.0,1
42,43,60.0,1
7,39,56.0,0
2,17,43.0,1
39,33,68.0,0
2,32,67.0,0
76,31,43.0,0
89,16,27.0,1
84,1,51.0,1
44,17,33.0,0
51,19,70.0,1
70,42,25.0,1
22,14,44.0,0
33,5,44.0,1
66,1,55.0,1
80,36,62.0,1
41,23,28.0,0
13,4,64.0,0
36,41,22.0,0
66,36,56.0,0
66,36,59.0,0
16,2,38.0,0
27,26,67.0,0
26,36,35.0,0
37,16,47.0,0
37,27,61.0,1
34,23,38.0,0
23,44,62.0,0
44,12,63.0,0
8,11,55.0,0
45,37,22.0,0
68,37,53.0,0
69,44,20.0,1
86,24,30.0,1
38,42,20.0,0
7,21,53.0,1
82,26,26.0,1
28,2,39.0,0
12,4,41.0,0
29,7,57.0,0
77,9,30.0,1
76,23,29.0,1
11,7,21.0,1
38,41,29.0,1
29,45,64.0,0
68,0,59.0,1
80,25,63.0,1
49,13,68.0,0
48,42,24.0,1
64,6,39.0,1
49,3,31.0,0
53,5,53.0,1
75,13,43.0,1
56,0,47.0,1
56,35,59.0,1
62,12,59.0,1
41,19,54.0,1
73,31,57.0,0
61,5,22.0,1
76,38,54.0,1
77,42,32.0,0
51,11,32.0,0
44,34,34.0,0
2,27,36.0,1
60,12,29.0,1
7,29,67.0,0
23,27,42.0,0
12,10,46.0,1
62,3,48.0,1
34,18,37.0,1
52,10,46.0,1
4,39,35.0,0
19,19,32.0,0
49,10,65.0,1
30,35,36.0,0
30,4,48.0,1
33,15,60.0,1
34,32,23.0,1
43,33,40.0,0
41,31,65.0,1
85,5,41.0,1
47,7,23.0,1
24,19,57.0,0
90,20,30.0,1
20,23,20.0,0
26,21,55.0,1
75,6,34.0,0
29,4,29.0,1
27,13,43.0,0
77,41,43.0,0
8,23,47.0,1
3,4,42.0,1
81,42,30.0,1
79,43,65.0,1
76,11,61.0,1
53,27,53.0,1
30,25,26.0,0
37,10,65.0,0
29,2,64.0,0
41,34,40.0,0
70,28,38.0,1
3,41,64.0,0
35,4,61.0,0
40,2,27.0,1
57,27,47.0,0
17,40,34.0,1
33,10,23.0,1
20,0,66.0,1
8,20,21.0,0
51,42,26.0,0
39,2,32.0,0
23,23,32.0,0
6,33,46.0,0
38,23,61.0,1
77,36,35.0,1
59,15,69.0,0
43,34,28.0,0
42,34,49.0,0
26,6,40.0,1
60,19,65.0,1
88,20,46.0,0
44,12,38.0,0
5,14,65.0,1
26,36,35.0,0
18,4,54.0,1
68,16,45.0,0
30,24,32.0,1
24,12,32.0,0
61,17,54.0,1
61,21,60.0,1
80,7,31.0,1
57,21,20.0,0
60,14,54.0,1
39,10,20.0,1
48,21,22.0,0
42,40,53.0,0
4,36,34.0,0
56,44,35.0,0
63,7,55.0,1
51,18,54.0,1
72,7,68.0,1
36,33,51.0,0
3,44,34.0,0
64,31,38.0,0
13,21,65.0,0
34,29,38.0,0
60,15,41.0,1
61,38,54.0,0
33,13,24.0,0
73,3,62.0,1
7,26,54.0,1
88,25,64.0,0
66,16,28.0,1
90,0,43.0,1
71,3,48.0,1
57,8,55.0,0
61,23,49.0,0
41,3,46.0,1
78,45,26.0,0
90,23,47.0,1
63,14,32.0,1
60,28,50.0,0
85,0,43.0,1
33,16,44.0,0
78,26,21.0,0
59,45,38.0,0
18,9,56.0,0
80,37,47.0,0
27,9,49.0,1
29,0,59.0,1
30,39,33.0,0
47,34,50.0,1
58,19,25.0,1
11,24,45.0,1
33,12,34.0,0
48,25,22.0,0
5,32,56.0,0
8,5,44.0,0
88,6,55.0,1
81,5,51.0,1
50,11,59.0,1
26,12,33.0,1
67,23,55.0,0
37,27,37.0,0
5,13,41.0,1
43,24,40.0,0
24,32,59.0,1
22,35,22.0,0
60,0,65.0,1
23,25,48.0,0
86,4,66.0,1
38,5,60.0,1
55,30,62.0,1
33,35,46.0,0
78,21,27.0,1
46,40,68.0,1
54,6,54.0,1
60,37,68.0,0
31,30,65.0,1
23,39,59.0,0
41,44,36.0,0
6,29,26.0,0
79,19,21.0,1
82,36,32.0,1
55,40,54.0,0
49,25,23.0,0
59,11,66.0,1
51,32,53.0,0
21,14,55.0,1
84,18,47.0,1
52,6,58.0,1
50,23,35.0,0
26,6,22.0,0
53,21,35.0,0
78,31,54.0,1
86,15,64.0,1
57,3,41.0,1
85,37,29.0,0
3,23,33.0,1
18,8,35.0,1
48,11,27.0,0
71,36,25.0,1
52,3,51.0,1
42,45,59.0,0
89,30,24.0,0
74,7,67.0,1
90,42,60.0,1
35,12,62.0,1
55,37,32.0,0
61,38,25.0,0
50,24,45.0,0
87,42,67.0,0
33,15,32.0,1
47,8,35.0,1
8,35,57.0,0
5,8,32.0,1
70,14,34.0,0
38,6,52.0,1
34,31,25.0,1
39,41,33.0,0
16,39,34.0,0
10,22,40.0,0
53,23,53.0,0
63,25,32.0,0
58,12,50.0,1
46,16,51.0,1
54,29,59.0,0
86,29,64.0,1
22,5,38.0,1
69,23,64.0,0
59,9,64.0,0
58,14,63.0,1
85,7,45.0,1
34,27,57.0,1
44,2,34.0,1
46,5,64.0,0
21,4,67.0,0
88,43,48.0,1
17,27,62.0,1
90,29,62.0,1
14,30,69.0,1
27,1,24.0,1
13,38,23.0,0
27,21,52.0,1
54,13,45.0,0
44,26,24.0,0
87,12,45.0,1
2,19,69.0,0
85,37,41.0,1
34,13,64.0,0
78,4,30.0,1
86,23,49.0,0
82,5,22.0,1
69,23,37.0,0
79,26,42.0,1
28,42,68.0,0
88,2,39.0,1
8,19,69.0,0
50,29,67.0,0
55,27,49.0,0
18,7,41.0,1
69,17,31.0,1
40,36,62.0,0
51,34,47.0,0
61,34,54.0,1
78,40,39.0,0
43,41,32.0,0
16,13,22.0,0
57,26,41.0,0
44,41,49.0,0
36,45,37.0,0
7,11,58.0,0
21,35,57.0,0
61,32,43.0,0
19,14,28.0,0
14,38,44.0,0
60,5,50.0,1
36,26,48.0,0
71,37,55.0,0
22,24,27.0,1
19,16,32.0,1
7,25,38.0,0
24,41,68.0,0
31,22,60.0,1
82,9,50.0,1
37,34,34.0,0
27,15,68.0,0
82,15,43.0,1
39,42,46.0,0
47,26,69.0,0
83,32,31.0,1
24,27,40.0,0
63,9,51.0,1
81,30,38.0,0
64,10,25.0,1
17,3,33.0,1
82,6,25.0,1
79,4,45.0,1
50,15,53.0,1
58,20,69.0,0
55,13,56.0,0
40,23,30.0,1
53,13,33.0,0
51,42,60.0,1
48,18,53.0,0
63,38,49.0,0
29,11,37.0,1
74,35,25.0,1
33,28,58.0,0
13,45,59.0,0
83,25,50.0,0
10,35,45.0,0
56,9,60.0,1
24,19,39.0,0
43,40,34.0,0
36,5,22.0,1
20,4,66.0,0
64,29,59.0,1
37,0,53.0,1
32,2,41.0,1
48,28,69.0,0
67,36,69.0,1
81,0,59.0,1
75,16,30.0,1
41,16,31.0,1
29,14,35.0,0
53,21,23.0,1
49,12,41.0,1
11,17,35.0,0
68,31,62.0,0
72,22,67.0,0
63,18,59.0,1
64,11,28.0,1
4,26,39.0,0
80,39,43.0,1
39,25,53.0,0
4,15,52.0,0
61,24,31.0,1
29,29,31.0,1
2,20,48.0,0
79,32,45.0,1
77,0,25.0,1
71,45,69.0,1
28,45,55.0,0
25,35,26.0,0
52,38,53.0,1
79,1,57.0,1
46,9,40.0,1
32,28,23.0,1
67,44,65.0,0
28,4,46.0,1
50,45,66.0,1
3,8,69.0,0
43,23,25.0,1
6,29,55.0,0
51,5,27.0,1
74,34,51.0,1
45,20,50.0,0
54,20,31.0,0
59,30,62.0,1
58,31,55.0,0
6,7,28.0,0
76,19,42.0,1
4,17,48.0,0
33,9,24.0,1
4,30,70.0,1
57,38,67.0,0
50,19,56.0,1
22,12,21.0,1
32,2,33.0,0
83,39,69.0,0
15,23,29.0,0
89,11,41.0,1
56,1,40.0,1
9,32,31.0,0
75,21,42.0,0
63,22,21.0,1
90,5,29.0,1
65,23,49.0,0
88,13,62.0,1
57,12,33.0,0
30,24,65.0,0
75,3,38.0,1
22,11,67.0,0
36,28,66.0,0
10,40,63.0,0
9,8,55.0,0
77,20,27.0,1
45,15,27.0,1
44,40,25.0,0
71,5,51.0,1
48,1,70.0,1
45,21,43.0,0
5,37,60.0,0
89,29,38.0,1
14,34,37.0,0
69,14,55.0,1
21,22,70.0,0
52,33,38.0,0
17,33,33.0,0
21,29,26.0,0
62,37,65.0,1
1,11,32.0,0
69,15,20.0,1
80,21,39.0,1
20,4,29.0,0
82,1,67.0,1
89,38,23.0,0
53,19,22.0,1
87,14,46.0,1
19,21,70.0,0
23,31,22.0,0
39,17,33.0,1
38,25,34.0,0
85,3,37.0,1
31,27,37.0,1
3,8,33.0,0
29,30,53.0,0
48,15,35.0,0
47,18,59.0,0
35,40,33.0,0
62,24,47.0,1
34,9,47.0,1
89,13,28.0,1
68,21,58.0,1
36,0,38.0,1
78,37,44.0,1
19,34,65.0,0
30,19,62.0,0
8,22,65.0,0
6,35,64.0,0
79,4,32.0,0
32,10,37.0,0
70,13,61.0,1
18,0,52.0,1
21,20,54.0,1
49,19,63.0,1
75,21,47.0,1
11,4,42.0,0
71,39,23.0,1
49,12,54.0,1
82,40,52.0,0
31,37,42.0,0
90,23,57.0,1
18,23,37.0,0
45,7,52.0,0
68,12,20.0,1
76,11,26.0,1
62,10,39.0,1
56,5,28.0,1
2,8,68.0,1
60,27,65.0,0
73,33,58.0,0
73,6,21.0,1
3,11,45.0,1
68,5,53.0,1
28,26,48.0,1
62,45,61.0,0
45,33,33.0,0
75,30,20.0,1
5,37,68.0,0
69,9,42.0,1
76,15,60.0,1
39,6,54.0,1
37,8,39.0,0
4,32,58.0,1
81,9,32.0,1
17,36,50.0,0
85,1,36.0,1
87,0,55.0,1
55,22,30.0,1
41,15,66.0,0
45,21,42.0,0
49,45,50.0,0
89,38,23.0,0
35,21,20.0,0
2,36,44.0,0
7,12,39.0,1
79,27,49.0,1
54,12,67.0,0
5,39,43.0,0
25,0,30.0,1
58,5,38.0,1
44,37,23.0,0
26,3,33.0,1
43,16,59.0,1
63,31,51.0,1
32,41,60.0,0
17,1,68.0,0
11,35,39.0,0
53,8,21.0,1
85,42,43.0,0
53,14,37.0,0
25,1,70.0,1
62,42,26.0,0
55,18,40.0,1
1,28,43.0,0
19,4,56.0,0
63,39,51.0,1
46,5,45.0,0
84,37,51.0,1
51,14,67.0,0
38,33,50.0,0
5,28,58.0,0
49,45,62.0,0
68,30,38.0,1
32,28,29.0,0
87,43,59.0,1
60,6,39.0,1
19,40,65.0,0
85,21,40.0,0
20,30,54.0,0
68,32,24.0,0
66,28,67.0,0
54,43,43.0,1
11,34,65.0,0
38,40,61.0,0
59,31,54.0,0
26,35,67.0,1
25,31,46.0,0
5,20,23.0,1
10,2,38.0,1
52,36,60.0,0
25,44,68.0,1
61,3,49.0,1
63,35,21.0,0
89,12,66.0,1
48,21,54.0,1
58,30,37.0,0
6,32,47.0,0
68,2,59.0,1
35,31,56.0,0
69,12,21.0,0
48,2,50.0,1
46,0,51.0,1
65,35,65.0,0
32,3,70.0,1
90,34,21.0,1
60,18,51.0,1
42,29,69.0,0
22,8,59.0,1
44,19,70.0,1
90,27,22.0,0
84,20,49.0,0
2,34,44.0,0
86,44,38.0,1
16,30,36.0,0
1,42,33.0,0
35,21,50.0,0
63,8,69.0,1
79,40,39.0,1
31,41,63.0,1
19,26,36.0,0
88,6,46.0,1
22,40,63.0,0
1,23,24.0,0
71,34,54.0,0
65,43,48.0,0
16,44,67.0,0
22,43,58.0,0
67,33,38.0,0
74,17,32.0,1
88,33,21.0,1
40,24,41.0,1
45,8,33.0,1
62,7,37.0,0
63,21,55.0,1
53,11,58.0,1
22,22,69.0,0
8,27,68.0,0
66,22,64.0,0
39,37,66.0,0
74,27,62.0,1
52,5,59.0,1
49,23,26.0,1
70,10,54.0,1
66,0,52.0,1
31,39,42.0,1
81,31,26.0,1
43,0,58.0,1
80,2,57.0,1
35,32,28.0,0
53,16,26.0,1
64,22,36.0,0
84,0,39.0,1
53,37,33.0,1
56,27,51.0,0
76,18,35.0,1
72,16,29.0,1
80,38,57.0,0
36,9,52.0,1
80,11,57.0,1
9,27,41.0,0
81,13,26.0,1
56,33,35.0,1
14,36,41.0,0
31,1,67.0,0
25,7,39.0,0
61,24,36.0,0
20,21,29.0,0
45,8,62.0,1
76,22,39.0,1
15,5,63.0,0
79,35,24.0,0
18,24,65.0,0
49,2,26.0,0
85,39,52.0,1
40,41,64.0,0
58,36,42.0,0
64,12,24.0,1
28,40,44.0,0
17,25,30.0,0
26,42,57.0,0
55,4,36.0,1
12,3,45.0,0
54,45,53.0,0
81,22,34.0,0
63,1,40.0,1
17,15,34.0,0
23,25,66.0,0
38,9,46.0,1
83,29,54.0,0
56,43,62.0,1
81,35,49.0,1
3,30,41.0,0
6,20,62.0,0
6,37,26.0,0
71,21,37.0,0
14,21,34.0,0
8,8,42.0,1
64,37,34.0,1
24,6,54.0,1
3,19,26.0,0
12,6,24.0,1
33,3,56.0,1
10,25,26.0,0
62,3,29.0,1
76,36,34.0,1
27,43,45.0,0
62,22,61.0,1
40,45,32.0,0
36,10,54.0,0
28,21,60.0,1
89,33,49.0,1
19,22,70.0,0
77,5,65.0,0
60,8,33.0,1
43,21,36.0,0
49,18,35.0,0
79,0,65.0,1
45,32,56.0,0
35,9,41.0,1
35,28,23.0,0
9,20,61.0,0
39,24,63.0,1
84,24,28.0,1
37,29,62.0,1
67,39,36.0,0
35,29,47.0,0
76,6,50.0,1
28,33,30.0,0
19,5,28.0,0
68,30,65.0,1
57,26,38.0,0
56,45,57.0,1
50,14,33.0,1
33,10,23.0,0
75,10,69.0,0
30,34,62.0,0
74,15,23.0,1
54,36,29.0,0
49,30,64.0,0
85,43,22.0,0
4,35,38.0,0
23,4,24.0,1
78,35,32.0,1
9,21,22.0,0
66,18,57.0,1
76,36,49.0,1
80,5,58.0,1
27,30,44.0,1
14,40,46.0,0
82,6,59.0,1
15,30,62.0,0
24,12,61.0,1
11,32,24.0,1
87,41,62.0,1
50,19,57.0,1
24,7,53.0,0
64,32,20.0,0
1,26,62.0,0
25,32,45.0,0
88,17,23.0,1
29,42,40.0,0
61,14,40.0,0
62,45,68.0,0
44,40,64.0,0
17,43,48.0,0
38,43,26.0,0
77,36,58.0,1
37,42,52.0,0
34,1,38.0,1
31,14,33.0,0
20,8,38.0,0
35,2,60.0,1
66,30,23.0,1
46,35,49.0,1
12,43,55.0,0
33,12,64.0,0
74,12,52.0,1
85,14,64.0,0
79,33,61.0,0
64,30,30.0,1
47,37,55.0,0
11,6,47.0,1
85,43,45.0,1
11,14,23.0,0
61,37,53.0,1
26,2,64.0,1
59,9,63.0,0
64,8,34.0,0
59,0,66.0,1
87,33,35.0,1
26,10,23.0,1
82,36,28.0,1
28,14,50.0,0
57,5,58.0,0
27,4,59.0,1
6,8,26.0,1
44,3,55.0,1
23,1,58.0,1
35,39,24.0,0
40,9,28.0,1
26,41,27.0,0
69,9,65.0,0
20,33,63.0,0
46,14,41.0,0
73,7,52.0,1
19,14,55.0,0
6,22,37.0,0
30,7,59.0,1
76,29,39.0,0
1,42,59.0,0
38,1,22.0,0
14,41,31.0,0
89,44,35.0,1
16,16,24.0,0
29,2,23.0,1
71,8,61.0,1
35,32,30.0,1
83,32,55.0,1
61,35,70.0,0
3,31,56.0,0
68,25,64.0,1
19,44,59.0,0
56,17,48.0,1
26,30,39.0,0
65,34,40.0,0
78,26,28.0,1
9,15,49.0,0
39,29,59.0,0
32,39,31.0,0
56,22,52.0,0
63,42,25.0,1
64,14,64.0,1
69,33,49.0,0
11,0,26.0,0
48,2,34.0,1
60,41,55.0,1
39,35,68.0,0
86,34,62.0,0
60,45,52.0,1
72,22,66.0,0
66,24,47.0,0
87,36,26.0,1
21,16,31.0,1
14,38,33.0,0
11,42,37.0,0
74,22,31.0,1
47,6,31.0,1
21,34,30.0,0
70,44,40.0,1
32,27,62.0,0
26,0,21.0,1
19,38,46.0,0
50,1,58.0,1
64,13,43.0,1
13,28,32.0,1
71,30,56.0,1
2,4,56.0,0
54,2,40.0,1
67,10,59.0,1
16,7,38.0,0
58,3,40.0,1
52,30,21.0,0
40,1,30.0,1
9,16,36.0,0
38,18,52.0,1
34,27,59.0,0
20,30,22.0,0
38,21,70.0,0
70,10,29.0,1
60,38,46.0,1
3,18,21.0,0
66,12,56.0,1
56,27,66.0,0
19,25,57.0,0
68,16,27.0,1
70,16,70.0,1
45,19,66.0,1
57,4,61.0,0
53,29,60.0,0
45,18,54.0,1
42,13,67.0,0
30,8,32.0,0
19,24,61.0,1
4,11,25.0,1
61,0,21.0,1
81,16,26.0,1
46,9,61.0,1
15,33,52.0,0
39,3,40.0,1
13,45,21.0,0
50,13,44.0,0
25,29,41.0,0
79,41,57.0,0
33,17,40.0,0
57,12,25.0,0
61,0,61.0,1
4,17,69.0,0
27,13,61.0,1
59,20,69.0,0
54,1,54.0,1
39,24,34.0,0
20,9,59.0,1
44,35,26.0,0
40,4,21.0,1
43,22,59.0,0
15,36,36.0,0
74,34,51.0,1
27,26,20.0,0
89,14,55.0,1
64,2,30.0,1
62,20,34.0,1
38,14,41.0,0
41,40,21.0,0
36,22,68.0,0
52,2,24.0,1
41,14,50.0,0
89,31,66.0,0
67,6,28.0,1
56,27,48.0,1
15,4,49.0,0
81,21,33.0,0
57,25,68.0,0
25,42,31.0,0
18,31,63.0,1
40,18,30.0,0
52,26,37.0,0
44,30,62.0,0
86,11,45.0,1
36,28,70.0,0
6,13,31.0,1
45,26,59.0,1
8,39,47.0,0
77,17,21.0,1
49,41,58.0,0
36,22,56.0,1
54,13,60.0,1
57,30,20.0,0
63,40,66.0,1
28,44,70.0,0
66,18,45.0,0
54,3,70.0,1
65,5,28.0,1
52,43,57.0,0
54,25,47.0,1
47,41,26.0,0
1,31,53.0,0
14,37,70.0,0
77,17,20.0,1
61,43,44.0,1
75,2,55.0,1
42,25,26.0,0
50,12,62.0,1
77,18,43.0,0
24,37,68.0,0
37,1,41.0,1
20,22,53.0,0
39,13,28.0,1
51,14,67.0,0
8,32,52.0,1
65,12,68.0,0
16,44,48.0,1
40,11,66.0,0
45,40,27.0,1
86,40,61.0,0
49,4,60.0,1
52,14,58.0,1
90,40,60.0,1
51,22,43.0,0
31,2,67.0,1
74,21,63.0,1
61,14,20.0,1
75,3,42.0,1
71,32,62.0,1
42,11,67.0,0
47,26,56.0,0
26,38,24.0,0
49,8,30.0,1
4,12,52.0,0
72,45,57.0,1
44,44,66.0,0
57,11,61.0,1
44,19,47.0,0
8,4,69.0,0
42,41,48.0,0
89,24,70.0,1
80,14,56.0,1
85,28,30.0,1
57,10,36.0,0
50,1,59.0,1
40,33,70.0,0
14,11,44.0,0
30,14,68.0,0
34,32,56.0,0
32,7,20.0,1
64,20,63.0,1
2,44,47.0,0
67,10,59.0,1
78,23,41.0,0
84,16,27.0,1
88,19,34.0,1
90,34,33.0,0
77,28,38.0,1
12,25,61.0,1
13,16,23.0,0
52,25,50.0,1
86,41,69.0,0
43,7,57.0,0
85,44,36.0,0
10,10,47.0,1
37,36,57.0,1
19,3,43.0,1
10,26,39.0,0
78,40,62.0,1
32,0,66.0,1
76,42,64.0,0
49,25,46.0,1
74,37,42.0,1
40,3,69.0,1
87,38,46.0,1
19,22,51.0,0
65,20,39.0,1
37,43,60.0,0
87,28,26.0,0
41,31,69.0,1
64,15,63.0,1
24,10,48.0,1
57,28,23.0,0
75,12,60.0,1
78,0,44.0,1
56,0,24.0,1
10,40,49.0,0
36,37,66.0,0
34,0,26.0,1
30,3,33.0,0
43,33,20.0,0
56,0,30.0,1
17,33,22.0,0
38,22,22.0,0
27,37,51.0,0
87,4,46.0,1
26,16,31.0,0
20,5,66.0,0
22,20,37.0,0
25,0,30.0,1
43,40,37.0,0
68,31,42.0,0
88,5,38.0,1
23,42,52.0,0
51,0,68.0,1
55,38,25.0,0
74,13,52.0,1
73,21,43.0,0
18,31,41.0,0
65,36,56.0,1
25,18,59.0,1
52,42,25.0,1
36,28,70.0,0
2,40,49.0,1
18,1,63.0,1
6,34,61.0,0
27,12,55.0,0
30,37,20.0,0
61,14,49.0,1
68,15,30.0,1
69,31,38.0,0
25,11,21.0,0
2,15,31.0,0
66,34,47.0,1
4,1,23.0,1
75,44,32.0,0
27,20,36.0,1
50,9,67.0,0
67,34,37.0,0
57,5,43.0,1
53,41,27.0,0
46,29,36.0,0
83,5,69.0,1
46,26,24.0,0
43,45,37.0,0
69,29,56.0,0
51,16,24.0,0
45,2,68.0,0
68,1,25.0,1
31,35,24.0,1
90,42,23.0,0
84,21,40.0,0
73,17,52.0,1
72,0,61.0,1
6,4,55.0,0
59,38,57.0,0
3,23,65.0,0
22,25,53.0,0
38,31,61.0,0
35,8,43.0,1
37,26,67.0,1
25,25,22.0,0
2,5,49.0,0
42,9,45.0,1
83,10,34.0,1
3,4,63.0,0
69,37,23.0,0
58,23,32.0,0
31,6,37.0,0
64,34,42.0,1
17,35,25.0,1
14,8,59.0,0
68,19,63.0,0
89,22,59.0,1
45,43,34.0,1
15,36,37.0,0
67,41,53.0,1
84,29,27.0,0
6,45,45.0,0
35,40,25.0,0
52,21,70.0,1
51,4,55.0,1
16,41,20.0,0
26,44,24.0,0
55,1,61.0,1
13,1,61.0,0
22,29,58.0,0
4,37,39.0,1
67,0,40.0,1
11,27,24.0,0
79,36,69.0,0
27,22,53.0,0
18,25,40.0,1
49,0,44.0,1
87,28,52.0,1
66,1,46.0,1
72,2,25.0,1
8,1,52.0,0
38,21,32.0,0
9,17,39.0,1
19,10,37.0,0
62,28,59.0,1
80,16,48.0,1
63,29,34.0,1
4,16,68.0,0
74,36,42.0,0
71,5,45.0,1
68,2,28.0,1
71,25,44.0,1
67,40,53.0,0
9,32,67.0,0
78,38,23.0,1
14,26,53.0,1
49,41,57.0,0
39,24,41.0,0
28,23,56.0,1
81,31,49.0,0
84,6,32.0,0
4,38,33.0,0
82,43,52.0,0
4,34,38.0,0
49,2,36.0,1
47,3,55.0,1
89,7,49.0,1
63,39,41.0,0
37,17,67.0,0
28,33,21.0,0
9,38,21.0,0
67,14,34.0,0
56,7,63.0,1
39,0,69.0,1
65,24,21.0,1
56,12,25.0,1
58,43,55.0,0
12,27,67.0,1
50,4,58.0,1
37,18,36.0,0
1,11,51.0,0
33,42,26.0,0
83,18,46.0,0
28,41,41.0,0
62,14,48.0,1
54,41,23.0,0
28,16,38.0,1
70,29,23.0,1
60,8,43.0,1
43,37,47.0,0
75,12,24.0,1
15,3,60.0,0
31,11,54.0,1
52,37,36.0,0
74,20,24.0,1
63,40,38.0,1
53,7,24.0,1
78,8,31.0,1
67,36,36.0,0
71,12,20.0,1
81,39,31.0,0
53,37,53.0,0
32,28,38.0,0
33,6,47.0,1
3,18,59.0,0
62,11,24.0,1
39,44,68.0,0
57,11,51.0,0
26,1,22.0,1
23,45,51.0,0
35,21,21.0,0
16,1,38.0,0
33,16,24.0,1
11,44,21.0,0
84,24,32.0,0
84,8,36.0,1
11,17,64.0,1
52,3,24.0,1
35,25,53.0,1
41,15,66.0,0
79,5,30.0,1
63,41,43.0,0
62,40,64.0,1
90,5,60.0,1
25,3,59.0,1
88,6,61.0,1
31,16,39.0,1
51,34,50.0,0
18,9,69.0,1
66,23,54.0,1
40,18,48.0,1
74,39,46.0,0
73,7,23.0,1
89,32,34.0,0
67,34,28.0,0
77,33,65.0,0
71,26,25.0,1
5,1,46.0,0
10,32,69.0,0
49,34,52.0,0
26,39,29.0,1
32,0,67.0,1
38,31,31.0,0
9,30,35.0,0
6,22,42.0,0
6,10,50.0,1
18,39,23.0,0
48,16,63.0,1
55,36,62.0,0
39,15,33.0,0
33,30,41.0,1
42,7,70.0,1
58,20,66.0,0
72,39,56.0,1
43,13,55.0,1
12,35,44.0,0
31,21,46.0,0
22,43,26.0,1
28,17,21.0,1
63,24,25.0,1
10,8,48.0,1
86,29,69.0,0
25,20,61.0,1
87,32,42.0,1
7,1,36.0,0
50,22,54.0,1
10,16,23.0,0
44,44,24.0,1
63,2,41.0,1
43,0,54.0,1
